Row ID,Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,State,Region,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit
8827,US-2017-157847,2020-04-01,Second Class,Sam Craven,Consumer,United States,Texas,Central,OFF-PA-10002986,Office Supplies,Paper,26.72,5,0.2,9.352
8828,US-2017-157847,2020-04-01,Second Class,Sam Craven,Consumer,United States,Texas,Central,OFF-PA-10001593,Office Supplies,Paper,33.488,7,0.2,10.465
8829,CA-2018-115168,2021-06-04,Standard Class,Brenda Bowman,Corporate,United States,Missouri,Central,OFF-PA-10000528,Office Supplies,Paper,10.56,2,0,4.752
8830,CA-2017-109680,2020-10-05,First Class,Victoria Pisteka,Corporate,United States,Indiana,Central,OFF-ST-10001932,Office Supplies,Storage,386.34,2,0,54.0876
8831,CA-2019-167983,2022-08-20,Second Class,Rachel Payne,Corporate,United States,Washington,West,OFF-BI-10003727,Office Supplies,Binders,33.44,10,0.2,11.704
8832,CA-2018-145324,2021-11-14,Standard Class,Duane Huffman,Home Office,United States,Virginia,South,FUR-FU-10002759,Furniture,Furnishings,39.96,2,0,14.3856
8833,CA-2018-153423,2021-06-21,Standard Class,Shaun Weien,Consumer,United States,New York,East,OFF-BI-10000545,Office Supplies,Binders,1217.568,2,0.2,456.588
8834,US-2020-132675,2023-09-24,Standard Class,Karen Ferguson,Home Office,United States,Georgia,South,OFF-ST-10004950,Office Supplies,Storage,15.51,1,0,3.8775
8835,US-2020-132675,2023-09-24,Standard Class,Karen Ferguson,Home Office,United States,Georgia,South,TEC-PH-10003171,Technology,Phones,89.9,2,0,25.172
8836,US-2020-132675,2023-09-24,Standard Class,Karen Ferguson,Home Office,United States,Georgia,South,OFF-AR-10000614,Office Supplies,Art,14.28,4,0,3.7128
8837,US-2020-132675,2023-09-24,Standard Class,Karen Ferguson,Home Office,United States,Georgia,South,OFF-AR-10000034,Office Supplies,Art,12.72,3,0,4.9608
8838,US-2020-132675,2023-09-24,Standard Class,Karen Ferguson,Home Office,United States,Georgia,South,OFF-LA-10003766,Office Supplies,Labels,15.75,5,0,7.56
8839,CA-2017-153808,2020-04-05,Second Class,Frank Hawley,Corporate,United States,California,West,OFF-AR-10001725,Office Supplies,Art,70.95,3,0,18.447
8840,CA-2017-153808,2020-04-05,Second Class,Frank Hawley,Corporate,United States,California,West,OFF-BI-10002794,Office Supplies,Binders,65.568,2,0.2,23.7684
8841,CA-2017-153808,2020-04-05,Second Class,Frank Hawley,Corporate,United States,California,West,TEC-AC-10004171,Technology,Accessories,299.97,3,0,131.9868
8842,US-2019-112396,2022-02-08,Standard Class,Justin Ritter,Corporate,United States,California,West,TEC-AC-10003628,Technology,Accessories,89.97,3,0,39.5868
8843,US-2019-112396,2022-02-08,Standard Class,Justin Ritter,Corporate,United States,California,West,TEC-AC-10004761,Technology,Accessories,31.86,2,0,11.151
8844,CA-2017-141173,2020-11-17,Second Class,Julie Creighton,Corporate,United States,Minnesota,Central,OFF-ST-10000885,Office Supplies,Storage,67.15,5,0,16.7875
8845,CA-2020-156664,2023-12-18,Standard Class,Beth Paige,Consumer,United States,Ohio,East,OFF-BI-10004209,Office Supplies,Binders,7.236,3,0.7,-6.03
8846,CA-2020-156664,2023-12-18,Standard Class,Beth Paige,Consumer,United States,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,4.824,3,0.2,1.7487
8847,CA-2020-156664,2023-12-18,Standard Class,Beth Paige,Consumer,United States,Ohio,East,OFF-PA-10002222,Office Supplies,Paper,91.36,5,0.2,29.692
8848,CA-2020-156664,2023-12-18,Standard Class,Beth Paige,Consumer,United States,Ohio,East,OFF-AP-10004487,Office Supplies,Appliances,130.112,2,0.2,13.0112
8849,CA-2018-140718,2021-07-01,First Class,Frank Atkinson,Corporate,United States,North Carolina,South,TEC-PH-10003505,Technology,Phones,74.24,1,0.2,8.352
8850,CA-2018-140718,2021-07-01,First Class,Frank Atkinson,Corporate,United States,North Carolina,South,FUR-FU-10000076,Furniture,Furnishings,159.84,10,0.2,45.954
8851,CA-2018-140718,2021-07-01,First Class,Frank Atkinson,Corporate,United States,North Carolina,South,OFF-BI-10004728,Office Supplies,Binders,2.892,2,0.7,-2.3136
8852,CA-2018-140718,2021-07-01,First Class,Frank Atkinson,Corporate,United States,North Carolina,South,OFF-PA-10002250,Office Supplies,Paper,9.392,2,0.2,3.2872
8853,CA-2017-119977,2020-10-07,Second Class,Duane Noonan,Consumer,United States,New York,East,OFF-PA-10003823,Office Supplies,Paper,123.92,4,0,55.764
8854,US-2018-115343,2021-09-21,First Class,Frank Olsen,Consumer,United States,Pennsylvania,East,OFF-SU-10000898,Office Supplies,Supplies,55.6,5,0.2,6.255
8855,US-2018-115343,2021-09-21,First Class,Frank Olsen,Consumer,United States,Pennsylvania,East,TEC-AC-10003832,Technology,Accessories,617.976,3,0.2,-7.7247
8856,CA-2020-163671,2023-12-24,Standard Class,Dave Poirier,Corporate,United States,Idaho,West,OFF-BI-10001679,Office Supplies,Binders,21.312,3,0.2,7.992
8857,CA-2020-135909,2023-10-13,Standard Class,Jane Waco,Corporate,United States,California,West,TEC-AC-10002335,Technology,Accessories,209.94,6,0,39.8886
8858,CA-2020-135909,2023-10-13,Standard Class,Jane Waco,Corporate,United States,California,West,TEC-PH-10003187,Technology,Phones,31.984,2,0.2,-7.996
8859,CA-2020-135909,2023-10-13,Standard Class,Jane Waco,Corporate,United States,California,West,OFF-BI-10003527,Office Supplies,Binders,5083.96,5,0.2,1906.485
8860,US-2020-114356,2023-08-20,Standard Class,Tonja Turnell,Home Office,United States,North Carolina,South,TEC-PH-10003171,Technology,Phones,35.96,1,0.2,3.596
8861,CA-2018-125934,2021-09-10,Standard Class,Skye Norling,Home Office,United States,New Jersey,East,OFF-LA-10000414,Office Supplies,Labels,31.05,3,0,14.904
8862,CA-2018-125934,2021-09-10,Standard Class,Skye Norling,Home Office,United States,New Jersey,East,FUR-FU-10002107,Furniture,Furnishings,8.92,4,0,3.9248
8863,CA-2018-125934,2021-09-10,Standard Class,Skye Norling,Home Office,United States,New Jersey,East,OFF-BI-10004593,Office Supplies,Binders,209.6,4,0,96.416
8864,CA-2018-125934,2021-09-10,Standard Class,Skye Norling,Home Office,United States,New Jersey,East,OFF-AP-10003860,Office Supplies,Appliances,111.04,4,0,29.9808
8865,CA-2018-125934,2021-09-10,Standard Class,Skye Norling,Home Office,United States,New Jersey,East,OFF-PA-10000556,Office Supplies,Paper,38.88,6,0,18.6624
8866,CA-2018-158148,2021-12-19,Standard Class,John Murray,Consumer,United States,Virginia,South,OFF-AP-10003281,Office Supplies,Appliances,36.27,3,0,10.881
8867,CA-2017-120411,2020-09-19,First Class,Sarah Brown,Consumer,United States,Illinois,Central,FUR-BO-10004218,Furniture,Bookcases,493.43,5,0.3,-70.49
8868,CA-2017-120411,2020-09-19,First Class,Sarah Brown,Consumer,United States,Illinois,Central,TEC-PH-10002185,Technology,Phones,11.12,2,0.2,3.475
8869,CA-2019-158260,2022-11-03,Standard Class,Cindy Chapman,Consumer,United States,California,West,TEC-MA-10003176,Technology,Machines,686.4,2,0.2,77.22
8870,CA-2020-101805,2023-12-01,Standard Class,Sally Hughsby,Corporate,United States,Washington,West,OFF-BI-10002003,Office Supplies,Binders,15.92,5,0.2,5.373
8871,CA-2020-101805,2023-12-01,Standard Class,Sally Hughsby,Corporate,United States,Washington,West,FUR-FU-10000023,Furniture,Furnishings,70.68,12,0,31.0992
8872,CA-2020-101805,2023-12-01,Standard Class,Sally Hughsby,Corporate,United States,Washington,West,OFF-ST-10002756,Office Supplies,Storage,541.24,4,0,5.4124
8873,US-2017-105137,2020-10-09,Same Day,Richard Bierner,Consumer,United States,Ohio,East,TEC-MA-10002694,Technology,Machines,101.994,2,0.7,-71.3958
8874,US-2017-105137,2020-10-09,Same Day,Richard Bierner,Consumer,United States,Ohio,East,OFF-BI-10002429,Office Supplies,Binders,18.264,2,0.7,-13.3936
8875,CA-2020-142489,2023-11-14,Second Class,Toby Carlisle,Consumer,United States,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,21.99,5,0.8,-32.985
8876,US-2019-141264,2022-08-12,Standard Class,Carol Triggs,Consumer,United States,Texas,Central,OFF-SU-10003505,Office Supplies,Supplies,185.376,2,0.2,-34.758
8877,US-2019-141264,2022-08-12,Standard Class,Carol Triggs,Consumer,United States,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,58.924,1,0.8,-153.2024
8878,CA-2020-126928,2023-09-17,Standard Class,Gary Zandusky,Consumer,United States,New Jersey,East,TEC-MA-10004626,Technology,Machines,480,4,0,225.6
8879,CA-2020-126928,2023-09-17,Standard Class,Gary Zandusky,Consumer,United States,New Jersey,East,OFF-ST-10000615,Office Supplies,Storage,34.05,3,0,9.534
8880,US-2018-107944,2021-03-22,First Class,Alice McCarthy,Corporate,United States,California,West,OFF-PA-10000659,Office Supplies,Paper,192.72,11,0,92.5056
8881,US-2018-107944,2021-03-22,First Class,Alice McCarthy,Corporate,United States,California,West,TEC-AC-10000736,Technology,Accessories,239.97,3,0,86.3892
8882,CA-2019-135594,2022-06-29,Second Class,Adrian Hane,Home Office,United States,Illinois,Central,TEC-AC-10003038,Technology,Accessories,50.12,7,0.2,-0.6265
8883,US-2020-115252,2023-10-20,Standard Class,Muhammed Yedwab,Corporate,United States,North Carolina,South,TEC-PH-10004071,Technology,Phones,15.984,2,0.2,1.3986
8884,US-2020-115252,2023-10-20,Standard Class,Muhammed Yedwab,Corporate,United States,North Carolina,South,OFF-PA-10001667,Office Supplies,Paper,14.352,3,0.2,4.485
8885,CA-2017-107398,2020-08-24,Standard Class,Brendan Sweed,Corporate,United States,Ohio,East,OFF-BI-10001982,Office Supplies,Binders,6.528,4,0.7,-4.5696
8886,CA-2017-107398,2020-08-24,Standard Class,Brendan Sweed,Corporate,United States,Ohio,East,OFF-BI-10004141,Office Supplies,Binders,2.862,3,0.7,-2.2896
8887,CA-2017-107398,2020-08-24,Standard Class,Brendan Sweed,Corporate,United States,Ohio,East,OFF-BI-10002103,Office Supplies,Binders,20.856,8,0.7,-16.6848
8888,CA-2017-169642,2020-07-26,Second Class,Barry Blumstein,Corporate,United States,California,West,OFF-ST-10002574,Office Supplies,Storage,276.28,2,0,0
8889,CA-2020-103968,2023-12-01,Standard Class,Max Ludwig,Home Office,United States,California,West,FUR-FU-10003394,Furniture,Furnishings,629.64,9,0,107.0388
8890,CA-2019-147256,2022-10-16,Second Class,Frank Carlisle,Home Office,United States,Missouri,Central,TEC-PH-10003072,Technology,Phones,449.97,3,0,220.4853
8891,CA-2019-147256,2022-10-16,Second Class,Frank Carlisle,Home Office,United States,Missouri,Central,OFF-AP-10003057,Office Supplies,Appliances,1927.59,7,0,751.7601
8892,CA-2019-162159,2022-09-15,First Class,Corey Roper,Home Office,United States,Georgia,South,FUR-CH-10001146,Furniture,Chairs,121.78,2,0,30.445
8893,CA-2018-111038,2021-11-30,Standard Class,Lindsay Castell,Home Office,United States,California,West,FUR-CH-10003973,Furniture,Chairs,2676.672,9,0.2,267.6672
8894,CA-2017-124723,2020-08-04,Standard Class,Gary Zandusky,Consumer,United States,Texas,Central,FUR-TA-10001307,Furniture,Tables,489.23,2,0.3,41.934
8895,CA-2019-167241,2022-08-14,Standard Class,Bill Donatelli,Consumer,United States,California,West,FUR-FU-10004071,Furniture,Furnishings,312.03,3,0,43.6842
8896,CA-2019-167241,2022-08-14,Standard Class,Bill Donatelli,Consumer,United States,California,West,OFF-ST-10001505,Office Supplies,Storage,17.94,3,0,3.0498
8897,CA-2019-167241,2022-08-14,Standard Class,Bill Donatelli,Consumer,United States,California,West,TEC-PH-10004614,Technology,Phones,165.6,3,0.2,10.35
8898,CA-2019-167241,2022-08-14,Standard Class,Bill Donatelli,Consumer,United States,California,West,OFF-PA-10004911,Office Supplies,Paper,37.52,4,0,18.0096
8899,CA-2018-163237,2021-08-06,Second Class,Eudokia Martin,Corporate,United States,Virginia,South,TEC-PH-10003601,Technology,Phones,494.97,3,0,148.491
8900,CA-2018-163237,2021-08-06,Second Class,Eudokia Martin,Corporate,United States,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,25.06,2,0,11.7782
8901,CA-2019-150483,2022-05-30,Standard Class,Beth Paige,Consumer,United States,Illinois,Central,FUR-FU-10001379,Furniture,Furnishings,32.064,3,0.6,-12.8256
8902,CA-2019-150483,2022-05-30,Standard Class,Beth Paige,Consumer,United States,Illinois,Central,OFF-PA-10001846,Office Supplies,Paper,18.496,4,0.2,6.7048
8903,CA-2019-150483,2022-05-30,Standard Class,Beth Paige,Consumer,United States,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,191.079,3,0.3,-38.2158
8904,CA-2019-150483,2022-05-30,Standard Class,Beth Paige,Consumer,United States,Illinois,Central,OFF-PA-10004621,Office Supplies,Paper,10.368,2,0.2,3.6288
8905,US-2019-126431,2022-06-30,Same Day,Stephanie Ulpright,Home Office,United States,New York,East,OFF-LA-10001474,Office Supplies,Labels,30.53,1,0,14.0438
8906,US-2019-126431,2022-06-30,Same Day,Stephanie Ulpright,Home Office,United States,New York,East,TEC-AC-10001635,Technology,Accessories,30.84,3,0,6.168
8907,US-2019-126431,2022-06-30,Same Day,Stephanie Ulpright,Home Office,United States,New York,East,OFF-PA-10001950,Office Supplies,Paper,75.06,9,0,33.777
8908,CA-2019-139934,2022-12-17,First Class,Andy Yotov,Corporate,United States,California,West,TEC-PH-10001552,Technology,Phones,66.976,7,0.2,6.6976
8909,CA-2018-109603,2021-01-25,Standard Class,Elizabeth Moffitt,Corporate,United States,California,West,OFF-PA-10003790,Office Supplies,Paper,182.72,8,0,84.0512
8910,CA-2020-160661,2023-10-28,Standard Class,Sue Ann Reed,Consumer,United States,Massachusetts,East,OFF-LA-10002475,Office Supplies,Labels,21.93,3,0,10.3071
8911,CA-2020-102610,2023-11-04,Standard Class,Christina Anderson,Consumer,United States,Tennessee,South,TEC-AC-10000303,Technology,Accessories,95.976,3,0.2,15.5961
8912,CA-2020-102610,2023-11-04,Standard Class,Christina Anderson,Consumer,United States,Tennessee,South,TEC-PH-10000127,Technology,Phones,143.928,9,0.2,-32.3838
8913,CA-2020-102610,2023-11-04,Standard Class,Christina Anderson,Consumer,United States,Tennessee,South,OFF-BI-10004364,Office Supplies,Binders,3.564,2,0.7,-2.97
8914,CA-2020-102610,2023-11-04,Standard Class,Christina Anderson,Consumer,United States,Tennessee,South,OFF-LA-10002195,Office Supplies,Labels,4.928,2,0.2,1.7248
8915,US-2019-144057,2022-05-08,Standard Class,Cynthia Voltz,Corporate,United States,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,856.656,6,0.2,107.082
8916,US-2019-144057,2022-05-08,Standard Class,Cynthia Voltz,Corporate,United States,Texas,Central,OFF-BI-10002852,Office Supplies,Binders,13.184,4,0.8,-20.4352
8917,US-2019-144057,2022-05-08,Standard Class,Cynthia Voltz,Corporate,United States,Texas,Central,OFF-AP-10000390,Office Supplies,Appliances,48.784,4,0.8,-131.7168
8918,US-2019-144057,2022-05-08,Standard Class,Cynthia Voltz,Corporate,United States,Texas,Central,OFF-PA-10004327,Office Supplies,Paper,76.64,2,0.2,26.824
8919,US-2019-144057,2022-05-08,Standard Class,Cynthia Voltz,Corporate,United States,Texas,Central,OFF-BI-10002353,Office Supplies,Binders,18.528,6,0.8,-27.792
8920,CA-2017-160276,2020-04-01,Standard Class,Anna Häberlin,Corporate,United States,Virginia,South,FUR-FU-10003192,Furniture,Furnishings,177.68,2,0,46.1968
8921,CA-2017-132983,2020-04-27,Standard Class,David Smith,Corporate,United States,New York,East,TEC-AC-10000736,Technology,Accessories,159.98,2,0,57.5928
8922,CA-2019-145709,2022-10-03,Standard Class,Anna Häberlin,Corporate,United States,Florida,South,TEC-PH-10003095,Technology,Phones,52.68,3,0.2,19.755
8923,CA-2019-145709,2022-10-03,Standard Class,Anna Häberlin,Corporate,United States,Florida,South,FUR-FU-10002885,Furniture,Furnishings,11.568,3,0.2,2.6028
8924,CA-2020-133928,2023-06-11,Standard Class,Zuschuss Carroll,Consumer,United States,North Carolina,South,OFF-BI-10001525,Office Supplies,Binders,4.572,4,0.7,-3.81
8925,CA-2019-168032,2022-01-29,Standard Class,David Flashing,Consumer,United States,Illinois,Central,TEC-PH-10004241,Technology,Phones,1439.968,4,0.2,143.9968
8926,CA-2019-168032,2022-01-29,Standard Class,David Flashing,Consumer,United States,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,1.728,3,0.8,-2.6784
8927,CA-2019-168032,2022-01-29,Standard Class,David Flashing,Consumer,United States,Illinois,Central,FUR-TA-10004256,Furniture,Tables,626.1,3,0.5,-538.446
8928,CA-2018-143616,2021-09-26,Second Class,Saphhira Shifley,Corporate,United States,Washington,West,OFF-AR-10002067,Office Supplies,Art,99.2,5,0,25.792
8929,US-2018-168704,2021-04-12,Standard Class,Frank Preis,Consumer,United States,Texas,Central,FUR-TA-10000688,Furniture,Tables,609.98,4,0.3,-113.282
8930,US-2018-168704,2021-04-12,Standard Class,Frank Preis,Consumer,United States,Texas,Central,FUR-TA-10002530,Furniture,Tables,211.372,2,0.3,-45.294
8931,US-2018-168704,2021-04-12,Standard Class,Frank Preis,Consumer,United States,Texas,Central,TEC-PH-10001061,Technology,Phones,239.976,3,0.2,17.9982
8932,CA-2020-143252,2023-12-18,Standard Class,Harold Engle,Corporate,United States,Wisconsin,Central,FUR-FU-10001057,Furniture,Furnishings,99.95,5,0,22.9885
8933,CA-2020-143252,2023-12-18,Standard Class,Harold Engle,Corporate,United States,Wisconsin,Central,TEC-AC-10002331,Technology,Accessories,29.34,3,0,10.8558
8934,CA-2019-102134,2022-03-13,Standard Class,Sibella Parks,Corporate,United States,Wisconsin,Central,FUR-FU-10003724,Furniture,Furnishings,16.74,2,0,4.3524
8935,CA-2020-130036,2023-08-27,Same Day,Ben Peterman,Corporate,United States,Pennsylvania,East,OFF-PA-10000528,Office Supplies,Paper,12.672,3,0.2,3.96
8936,CA-2020-130036,2023-08-27,Same Day,Ben Peterman,Corporate,United States,Pennsylvania,East,TEC-AC-10001908,Technology,Accessories,1119.888,14,0.2,209.979
8937,CA-2018-134117,2021-12-16,Second Class,Paul Gonzalez,Consumer,United States,California,West,OFF-AR-10003903,Office Supplies,Art,204.85,5,0,53.261
8938,CA-2018-134117,2021-12-16,Second Class,Paul Gonzalez,Consumer,United States,California,West,TEC-PH-10004908,Technology,Phones,135.984,2,0.2,16.998
8939,CA-2018-134117,2021-12-16,Second Class,Paul Gonzalez,Consumer,United States,California,West,OFF-AR-10001940,Office Supplies,Art,16.4,5,0,7.052
8940,CA-2018-134117,2021-12-16,Second Class,Paul Gonzalez,Consumer,United States,California,West,OFF-BI-10002026,Office Supplies,Binders,92.96,2,0.2,31.374
8941,CA-2017-130918,2020-08-21,Second Class,Jeremy Pistek,Consumer,United States,Florida,South,OFF-SU-10003936,Office Supplies,Supplies,7.632,3,0.2,-1.8126
8942,CA-2019-159023,2022-11-02,First Class,Natalie Webber,Consumer,United States,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,4.158,7,0.7,-3.465
8943,CA-2019-159023,2022-11-02,First Class,Natalie Webber,Consumer,United States,Oregon,West,TEC-MA-10003337,Technology,Machines,179.991,3,0.7,-251.9874
8944,CA-2020-111717,2023-10-10,Standard Class,Scot Wooten,Consumer,United States,Illinois,Central,FUR-CH-10001545,Furniture,Chairs,239.358,3,0.3,-47.8716
8945,CA-2017-154592,2020-12-06,First Class,Erica Hernandez,Home Office,United States,California,West,OFF-PA-10000062,Office Supplies,Paper,164.88,3,0,80.7912
8946,CA-2017-128622,2020-11-14,Second Class,Scott Cohen,Corporate,United States,California,West,OFF-SU-10001574,Office Supplies,Supplies,10.95,3,0,3.285
8947,CA-2020-148355,2023-12-24,Standard Class,Nick Crebassa,Corporate,United States,Massachusetts,East,OFF-PA-10001972,Office Supplies,Paper,19.44,3,0,9.3312
8948,CA-2020-148355,2023-12-24,Standard Class,Nick Crebassa,Corporate,United States,Massachusetts,East,OFF-BI-10000201,Office Supplies,Binders,12.3,5,0,6.15
8949,CA-2017-132913,2020-12-23,First Class,Adam Shillingsburg,Consumer,United States,California,West,OFF-AP-10003278,Office Supplies,Appliances,13.97,1,0,3.6322
